source,settlementDate,settlementPeriod,periodStartUTC,systemBuyPriceGBPperMWh,systemSellPriceGBPperMWh,netImbalanceVolumeMWh,fetchedAtUTC
Elexon BMRS System Prices,2026-01-01,17,2026-01-01T08:00:00Z,35.14,35.14,-218.39,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,18,2026-01-01T08:30:00Z,29.48,29.48,-150.14,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,19,2026-01-01T09:00:00Z,59.47,59.47,40.99,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,20,2026-01-01T09:30:00Z,34.58,34.58,-378.35,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,21,2026-01-01T10:00:00Z,33.87,33.87,-300.15,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,22,2026-01-01T10:30:00Z,49.60,49.60,27.72,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,23,2026-01-01T11:00:00Z,35.44,35.44,-413.67,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,24,2026-01-01T11:30:00Z,37.02,37.02,-466.36,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,25,2026-01-01T12:00:00Z,17.44,17.44,-201.57,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,26,2026-01-01T12:30:00Z,32.03,32.03,-219.48,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,27,2026-01-01T13:00:00Z,75.37,75.37,111.29,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,28,2026-01-01T13:30:00Z,85.00,85.00,82.12,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,29,2026-01-01T14:00:00Z,85.00,85.00,111.81,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,30,2026-01-01T14:30:00Z,57.69,57.69,-49.31,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,31,2026-01-01T15:00:00Z,61.27,61.27,-277.04,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,32,2026-01-01T15:30:00Z,75.08,75.08,-10.12,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,33,2026-01-01T16:00:00Z,65.00,65.00,-137.23,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,34,2026-01-01T16:30:00Z,99.00,99.00,210.98,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,35,2026-01-01T17:00:00Z,99.00,99.00,396.39,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,36,2026-01-01T17:30:00Z,99.00,99.00,469.86,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,37,2026-01-01T18:00:00Z,99.00,99.00,552.71,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,38,2026-01-01T18:30:00Z,99.00,99.00,430.75,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,39,2026-01-01T19:00:00Z,99.00,99.00,189.05,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,40,2026-01-01T19:30:00Z,99.00,99.00,223.95,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,41,2026-01-01T20:00:00Z,99.00,99.00,220.15,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,42,2026-01-01T20:30:00Z,99.00,99.00,245.25,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,43,2026-01-01T21:00:00Z,99.00,99.00,404.16,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,44,2026-01-01T21:30:00Z,99.00,99.00,394.51,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,45,2026-01-01T22:00:00Z,99.00,99.00,350.69,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,46,2026-01-01T22:30:00Z,73.50,73.50,73.66,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,47,2026-01-01T23:00:00Z,13.60,13.60,-11.40,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-01,48,2026-01-01T23:30:00Z,31.07,31.07,-280.23,2026-05-26T01:50:49.647040Z
Elexon BMRS System Prices,2026-01-02,1,2026-01-02T00:00:00Z,18.04,18.04,-6.70,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,2,2026-01-02T00:30:00Z,30.07,30.07,-62.51,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,3,2026-01-02T01:00:00Z,57.23,57.23,-53.65,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,4,2026-01-02T01:30:00Z,31.89,31.89,-126.94,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,5,2026-01-02T02:00:00Z,31.93,31.93,-196.35,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,6,2026-01-02T02:30:00Z,43.03,43.03,-10.59,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,7,2026-01-02T03:00:00Z,45.06,45.06,-188.84,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,8,2026-01-02T03:30:00Z,49.04,49.04,-44.35,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,9,2026-01-02T04:00:00Z,53.42,53.42,-36.10,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,10,2026-01-02T04:30:00Z,54.25,54.25,-217.77,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,11,2026-01-02T05:00:00Z,96.64,96.64,126.79,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,12,2026-01-02T05:30:00Z,59.66,59.66,-23.63,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,13,2026-01-02T06:00:00Z,94.00,94.00,30.44,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,14,2026-01-02T06:30:00Z,96.90,96.90,233.94,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,15,2026-01-02T07:00:00Z,101.50,101.50,361.41,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,16,2026-01-02T07:30:00Z,101.00,101.00,187.49,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,17,2026-01-02T08:00:00Z,101.00,101.00,83.20,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,18,2026-01-02T08:30:00Z,99.00,99.00,249.20,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,19,2026-01-02T09:00:00Z,99.00,99.00,94.43,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,20,2026-01-02T09:30:00Z,99.00,99.00,264.81,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,21,2026-01-02T10:00:00Z,99.00,99.00,202.03,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,22,2026-01-02T10:30:00Z,99.00,99.00,51.95,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,23,2026-01-02T11:00:00Z,62.15,62.15,-371.02,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,24,2026-01-02T11:30:00Z,89.57,89.57,10.80,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,25,2026-01-02T12:00:00Z,100.00,100.00,61.00,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,26,2026-01-02T12:30:00Z,100.50,100.50,545.46,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,27,2026-01-02T13:00:00Z,100.00,100.00,175.87,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,28,2026-01-02T13:30:00Z,100.00,100.00,471.40,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,29,2026-01-02T14:00:00Z,100.50,100.50,678.05,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,30,2026-01-02T14:30:00Z,100.00,100.00,529.72,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,31,2026-01-02T15:00:00Z,105.00,105.00,236.70,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,32,2026-01-02T15:30:00Z,115.00,115.00,614.39,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,33,2026-01-02T16:00:00Z,115.00,115.00,765.81,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,34,2026-01-02T16:30:00Z,116.00,116.00,1018.97,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,35,2026-01-02T17:00:00Z,117.00,117.00,1009.15,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,36,2026-01-02T17:30:00Z,124.00,124.00,1197.10,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,37,2026-01-02T18:00:00Z,123.90,123.90,1086.75,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,38,2026-01-02T18:30:00Z,125.00,125.00,1011.66,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,39,2026-01-02T19:00:00Z,105.00,105.00,389.13,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,40,2026-01-02T19:30:00Z,100.00,100.00,26.33,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,41,2026-01-02T20:00:00Z,60.05,60.05,-154.47,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,42,2026-01-02T20:30:00Z,96.00,96.00,54.88,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,43,2026-01-02T21:00:00Z,95.90,95.90,221.73,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,44,2026-01-02T21:30:00Z,94.90,94.90,125.48,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,45,2026-01-02T22:00:00Z,82.28,82.28,-30.76,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,46,2026-01-02T22:30:00Z,94.00,94.00,74.36,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,47,2026-01-02T23:00:00Z,93.90,93.90,338.57,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-02,48,2026-01-02T23:30:00Z,93.90,93.90,301.65,2026-05-26T01:50:50.301933Z
Elexon BMRS System Prices,2026-01-03,1,2026-01-03T00:00:00Z,93.85,93.85,145.96,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,2,2026-01-03T00:30:00Z,93.90,93.90,202.25,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,3,2026-01-03T01:00:00Z,93.85,93.85,82.07,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,4,2026-01-03T01:30:00Z,70.52,70.52,-11.22,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,5,2026-01-03T02:00:00Z,93.85,93.85,31.16,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,6,2026-01-03T02:30:00Z,33.08,33.08,-260.10,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,7,2026-01-03T03:00:00Z,70.17,70.17,-283.64,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,8,2026-01-03T03:30:00Z,69.95,69.95,-379.73,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,9,2026-01-03T04:00:00Z,66.63,66.63,-391.31,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,10,2026-01-03T04:30:00Z,26.71,26.71,-124.26,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,11,2026-01-03T05:00:00Z,71.07,71.07,-188.05,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,12,2026-01-03T05:30:00Z,48.44,48.44,-265.17,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,13,2026-01-03T06:00:00Z,68.53,68.53,-181.76,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,14,2026-01-03T06:30:00Z,71.45,71.45,-113.85,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,15,2026-01-03T07:00:00Z,61.61,61.61,-401.35,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,16,2026-01-03T07:30:00Z,51.88,51.88,-205.27,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,17,2026-01-03T08:00:00Z,62.20,62.20,-132.42,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,18,2026-01-03T08:30:00Z,93.90,93.90,101.16,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,19,2026-01-03T09:00:00Z,79.17,79.17,-106.49,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,20,2026-01-03T09:30:00Z,93.90,93.90,193.44,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,21,2026-01-03T10:00:00Z,88.98,88.98,-5.85,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,22,2026-01-03T10:30:00Z,75.86,75.86,-56.37,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,23,2026-01-03T11:00:00Z,77.82,77.82,-17.05,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,24,2026-01-03T11:30:00Z,65.29,65.29,-152.48,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,25,2026-01-03T12:00:00Z,93.15,93.15,42.92,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,26,2026-01-03T12:30:00Z,67.83,67.83,-47.32,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,27,2026-01-03T13:00:00Z,73.05,73.05,-37.81,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,28,2026-01-03T13:30:00Z,93.90,93.90,115.02,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,29,2026-01-03T14:00:00Z,96.70,96.70,284.24,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,30,2026-01-03T14:30:00Z,100.00,100.00,324.00,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,31,2026-01-03T15:00:00Z,100.00,100.00,112.56,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,32,2026-01-03T15:30:00Z,107.00,107.00,436.67,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,33,2026-01-03T16:00:00Z,100.00,100.00,85.03,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,34,2026-01-03T16:30:00Z,107.00,107.00,540.58,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,35,2026-01-03T17:00:00Z,109.00,109.00,600.78,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,36,2026-01-03T17:30:00Z,109.00,109.00,654.73,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,37,2026-01-03T18:00:00Z,107.00,107.00,414.26,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,38,2026-01-03T18:30:00Z,107.00,107.00,317.30,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,39,2026-01-03T19:00:00Z,100.00,100.00,175.09,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,40,2026-01-03T19:30:00Z,100.00,100.00,153.54,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,41,2026-01-03T20:00:00Z,99.90,99.90,112.50,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,42,2026-01-03T20:30:00Z,99.90,99.90,43.13,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,43,2026-01-03T21:00:00Z,100.00,100.00,485.65,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,44,2026-01-03T21:30:00Z,99.90,99.90,142.43,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,45,2026-01-03T22:00:00Z,74.76,74.76,-82.78,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,46,2026-01-03T22:30:00Z,65.10,65.10,-415.68,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,47,2026-01-03T23:00:00Z,93.00,93.00,37.28,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-03,48,2026-01-03T23:30:00Z,76.54,76.54,-55.66,2026-05-26T01:50:50.975633Z
Elexon BMRS System Prices,2026-01-04,1,2026-01-04T00:00:00Z,95.00,95.00,284.75,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,2,2026-01-04T00:30:00Z,95.00,95.00,588.82,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,3,2026-01-04T01:00:00Z,96.00,96.00,749.91,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,4,2026-01-04T01:30:00Z,95.00,95.00,378.23,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,5,2026-01-04T02:00:00Z,92.90,92.90,152.70,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,6,2026-01-04T02:30:00Z,92.90,92.90,33.73,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,7,2026-01-04T03:00:00Z,72.00,72.00,-3.05,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,8,2026-01-04T03:30:00Z,93.00,93.00,170.59,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,9,2026-01-04T04:00:00Z,92.90,92.90,99.88,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,10,2026-01-04T04:30:00Z,93.00,93.00,265.97,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,11,2026-01-04T05:00:00Z,95.90,95.90,260.87,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,12,2026-01-04T05:30:00Z,93.00,93.00,89.99,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,13,2026-01-04T06:00:00Z,96.00,96.00,199.81,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,14,2026-01-04T06:30:00Z,96.00,96.00,228.37,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,15,2026-01-04T07:00:00Z,98.90,98.90,183.67,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,16,2026-01-04T07:30:00Z,98.90,98.90,216.33,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,17,2026-01-04T08:00:00Z,98.90,98.90,282.82,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,18,2026-01-04T08:30:00Z,99.60,99.60,548.73,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,19,2026-01-04T09:00:00Z,98.90,98.90,91.70,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,20,2026-01-04T09:30:00Z,99.50,99.50,562.16,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,21,2026-01-04T10:00:00Z,99.00,99.00,219.74,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,22,2026-01-04T10:30:00Z,98.00,98.00,79.42,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,23,2026-01-04T11:00:00Z,98.90,98.90,213.30,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,24,2026-01-04T11:30:00Z,98.00,98.00,45.93,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,25,2026-01-04T12:00:00Z,65.28,65.28,-233.77,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,26,2026-01-04T12:30:00Z,71.72,71.72,-139.31,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,27,2026-01-04T13:00:00Z,98.00,98.00,0.60,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,28,2026-01-04T13:30:00Z,69.62,69.62,-83.76,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,29,2026-01-04T14:00:00Z,98.00,98.00,252.05,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,30,2026-01-04T14:30:00Z,67.63,67.63,-251.77,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,31,2026-01-04T15:00:00Z,93.64,93.64,193.43,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,32,2026-01-04T15:30:00Z,110.00,110.00,531.88,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,33,2026-01-04T16:00:00Z,111.43,111.43,591.61,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,34,2026-01-04T16:30:00Z,115.00,115.00,846.95,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,35,2026-01-04T17:00:00Z,125.00,125.00,875.69,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,36,2026-01-04T17:30:00Z,125.00,125.00,785.45,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,37,2026-01-04T18:00:00Z,113.99,113.99,495.85,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,38,2026-01-04T18:30:00Z,114.28,114.28,459.03,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,39,2026-01-04T19:00:00Z,79.03,79.03,-7.75,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,40,2026-01-04T19:30:00Z,100.00,100.00,34.94,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,41,2026-01-04T20:00:00Z,103.50,103.50,187.34,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,42,2026-01-04T20:30:00Z,71.15,71.15,-33.57,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,43,2026-01-04T21:00:00Z,99.36,99.36,71.12,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,44,2026-01-04T21:30:00Z,99.36,99.36,88.62,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,45,2026-01-04T22:00:00Z,70.10,70.10,-190.64,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,46,2026-01-04T22:30:00Z,67.97,67.97,-330.63,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,47,2026-01-04T23:00:00Z,67.00,67.00,-662.28,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-04,48,2026-01-04T23:30:00Z,70.12,70.12,-408.50,2026-05-26T01:50:51.647743Z
Elexon BMRS System Prices,2026-01-05,1,2026-01-05T00:00:00Z,68.15,68.15,-327.03,2026-05-26T01:50:52.358554Z
Elexon BMRS System Prices,2026-01-05,2,2026-01-05T00:30:00Z,70.16,70.16,-41.57,2026-05-26T01:50:52.358554Z
Elexon BMRS System Prices,2026-01-05,3,2026-01-05T01:00:00Z,95.30,95.30,58.04,2026-05-26T01:50:52.358554Z
Elexon BMRS System Prices,2026-01-05,4,2026-01-05T01:30:00Z,70.15,70.15,-141.28,2026-05-26T01:50:52.358554Z
Elexon BMRS System Prices,2026-01-05,5,2026-01-05T02:00:00Z,96.00,96.00,24.44,2026-05-26T01:50:52.358554Z
Elexon BMRS System Prices,2026-01-05,6,2026-01-05T02:30:00Z,70.16,70.16,-17.98,2026-05-26T01:50:52.358554Z
Elexon BMRS System Prices,2026-01-05,7,2026-01-05T03:00:00Z,70.17,70.17,-72.27,2026-05-26T01:50:52.358554Z
Elexon BMRS System Prices,2026-01-05,8,2026-01-05T03:30:00Z,70.17,70.17,-92.41,2026-05-26T01:50:52.358554Z
Elexon BMRS System Prices,2026-01-05,9,2026-01-05T04:00:00Z,70.20,70.20,-187.00,2026-05-26T01:50:52.358554Z
Elexon BMRS System Prices,2026-01-05,10,2026-01-05T04:30:00Z,70.21,70.21,-206.52,2026-05-26T01:50:52.358554Z
Elexon BMRS System Prices,2026-01-05,11,2026-01-05T05:00:00Z,96.00,96.00,4.27,2026-05-26T01:50:52.358554Z
Elexon BMRS System Prices,2026-01-05,12,2026-01-05T05:30:00Z,70.20,70.20,-565.59,2026-05-26T01:50:52.358554Z
Elexon BMRS System Prices,2026-01-05,13,2026-01-05T06:00:00Z,70.20,70.20,-452.27,2026-05-26T01:50:52.358554Z
