source,settlementDate,settlementPeriod,periodStartUTC,systemBuyPriceGBPperMWh,systemSellPriceGBPperMWh,netImbalanceVolumeMWh,fetchedAtUTC
Elexon BMRS System Prices,2020-01-01,30,2020-01-01T14:30:00Z,7.50,7.50,-140.06,2026-05-26T02:13:38.379066Z
Elexon BMRS System Prices,2020-01-01,31,2020-01-01T15:00:00Z,7.50,7.50,-14.01,2026-05-26T02:13:38.379066Z
Elexon BMRS System Prices,2020-01-01,32,2020-01-01T15:30:00Z,50.80,50.80,166.01,2026-05-26T02:13:38.379066Z
Elexon BMRS System Prices,2020-01-01,33,2020-01-01T16:00:00Z,52.00,52.00,392.88,2026-05-26T02:13:38.379066Z
Elexon BMRS System Prices,2020-01-01,34,2020-01-01T16:30:00Z,50.80,50.80,257.50,2026-05-26T02:13:38.379066Z
Elexon BMRS System Prices,2020-01-01,35,2020-01-01T17:00:00Z,52.00,52.00,308.40,2026-05-26T02:13:38.379066Z
Elexon BMRS System Prices,2020-01-01,36,2020-01-01T17:30:00Z,52.00,52.00,247.52,2026-05-26T02:13:38.379066Z
Elexon BMRS System Prices,2020-01-01,37,2020-01-01T18:00:00Z,51.90,51.90,428.51,2026-05-26T02:13:38.379066Z
Elexon BMRS System Prices,2020-01-01,38,2020-01-01T18:30:00Z,51.50,51.50,235.62,2026-05-26T02:13:38.379066Z
Elexon BMRS System Prices,2020-01-01,39,2020-01-01T19:00:00Z,49.95,49.95,269.99,2026-05-26T02:13:38.379066Z
Elexon BMRS System Prices,2020-01-01,40,2020-01-01T19:30:00Z,49.75,49.75,59.17,2026-05-26T02:13:38.379066Z
Elexon BMRS System Prices,2020-01-01,41,2020-01-01T20:00:00Z,49.75,49.75,77.10,2026-05-26T02:13:38.379066Z
Elexon BMRS System Prices,2020-01-01,42,2020-01-01T20:30:00Z,51.50,51.50,100.83,2026-05-26T02:13:38.379066Z
Elexon BMRS System Prices,2020-01-01,43,2020-01-01T21:00:00Z,49.45,49.45,366.21,2026-05-26T02:13:38.379066Z
Elexon BMRS System Prices,2020-01-01,44,2020-01-01T21:30:00Z,51.50,51.50,248.41,2026-05-26T02:13:38.379066Z
Elexon BMRS System Prices,2020-01-01,45,2020-01-01T22:00:00Z,51.50,51.50,336.76,2026-05-26T02:13:38.379066Z
Elexon BMRS System Prices,2020-01-01,46,2020-01-01T22:30:00Z,49.45,49.45,216.51,2026-05-26T02:13:38.379066Z
Elexon BMRS System Prices,2020-01-01,47,2020-01-01T23:00:00Z,50.05,50.05,429.16,2026-05-26T02:13:38.379066Z
Elexon BMRS System Prices,2020-01-01,48,2020-01-01T23:30:00Z,49.95,49.95,173.54,2026-05-26T02:13:38.379066Z
Elexon BMRS System Prices,2020-01-02,1,2020-01-02T00:00:00Z,2.50,2.50,-258.51,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,2,2020-01-02T00:30:00Z,2.50,2.50,-106.86,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,3,2020-01-02T01:00:00Z,49.00,49.00,57.38,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,4,2020-01-02T01:30:00Z,2.50,2.50,-172.18,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,5,2020-01-02T02:00:00Z,2.50,2.50,-61.70,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,6,2020-01-02T02:30:00Z,8.00,8.00,-137.07,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,7,2020-01-02T03:00:00Z,25.85,25.85,27.48,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,8,2020-01-02T03:30:00Z,25.85,25.85,96.09,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,9,2020-01-02T04:00:00Z,49.00,49.00,333.71,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,10,2020-01-02T04:30:00Z,27.74,27.74,165.64,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,11,2020-01-02T05:00:00Z,31.85,31.85,130.05,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,12,2020-01-02T05:30:00Z,2.50,2.50,-40.62,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,13,2020-01-02T06:00:00Z,7.50,7.50,-230.21,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,14,2020-01-02T06:30:00Z,0.50,0.50,-569.20,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,15,2020-01-02T07:00:00Z,42.12,42.12,40.16,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,16,2020-01-02T07:30:00Z,7.50,7.50,-346.21,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,17,2020-01-02T08:00:00Z,6.00,6.00,-727.24,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,18,2020-01-02T08:30:00Z,7.55,7.55,-175.90,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,19,2020-01-02T09:00:00Z,6.00,6.00,-614.72,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,20,2020-01-02T09:30:00Z,6.00,6.00,-462.95,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,21,2020-01-02T10:00:00Z,6.00,6.00,-294.76,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,22,2020-01-02T10:30:00Z,7.80,7.80,-94.96,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,23,2020-01-02T11:00:00Z,7.80,7.80,-148.79,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,24,2020-01-02T11:30:00Z,7.80,7.80,-86.75,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,25,2020-01-02T12:00:00Z,50.00,50.00,12.77,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,26,2020-01-02T12:30:00Z,50.00,50.00,75.50,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,27,2020-01-02T13:00:00Z,52.00,52.00,514.65,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,28,2020-01-02T13:30:00Z,50.50,50.50,356.51,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,29,2020-01-02T14:00:00Z,50.00,50.00,178.93,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,30,2020-01-02T14:30:00Z,8.80,8.80,-27.20,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,31,2020-01-02T15:00:00Z,50.50,50.50,145.07,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,32,2020-01-02T15:30:00Z,50.00,50.00,134.86,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,33,2020-01-02T16:00:00Z,8.80,8.80,-243.77,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,34,2020-01-02T16:30:00Z,8.80,8.80,-148.86,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,35,2020-01-02T17:00:00Z,8.90,8.90,-429.80,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,36,2020-01-02T17:30:00Z,8.90,8.90,-363.35,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,37,2020-01-02T18:00:00Z,9.20,9.20,-70.05,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,38,2020-01-02T18:30:00Z,8.90,8.90,-496.64,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,39,2020-01-02T19:00:00Z,8.90,8.90,-511.94,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,40,2020-01-02T19:30:00Z,9.00,9.00,-25.86,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,41,2020-01-02T20:00:00Z,9.00,9.00,-98.06,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,42,2020-01-02T20:30:00Z,8.90,8.90,-273.40,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,43,2020-01-02T21:00:00Z,9.00,9.00,-126.87,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,44,2020-01-02T21:30:00Z,20.99,20.99,-65.19,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,45,2020-01-02T22:00:00Z,6.00,6.00,-144.50,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,46,2020-01-02T22:30:00Z,2.50,2.50,-393.76,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,47,2020-01-02T23:00:00Z,15.83,15.83,-56.99,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-02,48,2020-01-02T23:30:00Z,2.50,2.50,-544.09,2026-05-26T02:13:39.080657Z
Elexon BMRS System Prices,2020-01-03,1,2020-01-03T00:00:00Z,2.50,2.50,-479.60,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,2,2020-01-03T00:30:00Z,17.15,17.15,-25.14,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,3,2020-01-03T01:00:00Z,51.00,51.00,165.21,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,4,2020-01-03T01:30:00Z,51.00,51.00,155.59,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,5,2020-01-03T02:00:00Z,50.00,50.00,82.91,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,6,2020-01-03T02:30:00Z,50.00,50.00,73.39,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,7,2020-01-03T03:00:00Z,2.50,2.50,-197.24,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,8,2020-01-03T03:30:00Z,2.50,2.50,-189.75,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,9,2020-01-03T04:00:00Z,7.13,7.13,-110.31,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,10,2020-01-03T04:30:00Z,8.00,8.00,-47.07,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,11,2020-01-03T05:00:00Z,20.99,20.99,-4.97,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,12,2020-01-03T05:30:00Z,50.00,50.00,20.27,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,13,2020-01-03T06:00:00Z,24.65,24.65,-367.12,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,14,2020-01-03T06:30:00Z,2.50,2.50,-771.88,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,15,2020-01-03T07:00:00Z,-3.00,-3.00,-1105.80,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,16,2020-01-03T07:30:00Z,0.20,0.20,-1326.15,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,17,2020-01-03T08:00:00Z,6.00,6.00,-1027.17,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,18,2020-01-03T08:30:00Z,6.00,6.00,-543.40,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,19,2020-01-03T09:00:00Z,49.20,49.20,1.77,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,20,2020-01-03T09:30:00Z,9.00,9.00,-16.49,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,21,2020-01-03T10:00:00Z,53.50,53.50,384.47,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,22,2020-01-03T10:30:00Z,49.20,49.20,222.17,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,23,2020-01-03T11:00:00Z,49.20,49.20,75.19,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,24,2020-01-03T11:30:00Z,9.00,9.00,-163.39,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,25,2020-01-03T12:00:00Z,9.00,9.00,-272.09,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,26,2020-01-03T12:30:00Z,9.00,9.00,-261.76,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,27,2020-01-03T13:00:00Z,9.00,9.00,-478.50,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,28,2020-01-03T13:30:00Z,9.00,9.00,-437.74,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,29,2020-01-03T14:00:00Z,9.00,9.00,-495.43,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,30,2020-01-03T14:30:00Z,9.00,9.00,-303.77,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,31,2020-01-03T15:00:00Z,9.00,9.00,-304.85,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,32,2020-01-03T15:30:00Z,9.00,9.00,-70.27,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,33,2020-01-03T16:00:00Z,9.00,9.00,-183.04,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,34,2020-01-03T16:30:00Z,52.50,52.50,281.88,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,35,2020-01-03T17:00:00Z,55.50,55.50,482.27,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,36,2020-01-03T17:30:00Z,55.50,55.50,385.25,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,37,2020-01-03T18:00:00Z,52.00,52.00,261.62,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,38,2020-01-03T18:30:00Z,10.00,10.00,-49.73,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,39,2020-01-03T19:00:00Z,9.60,9.60,-70.74,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,40,2020-01-03T19:30:00Z,9.80,9.80,-149.30,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,41,2020-01-03T20:00:00Z,9.60,9.60,-179.70,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,42,2020-01-03T20:30:00Z,9.60,9.60,-101.45,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,43,2020-01-03T21:00:00Z,49.50,49.50,58.61,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,44,2020-01-03T21:30:00Z,9.60,9.60,-88.12,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,45,2020-01-03T22:00:00Z,40.00,40.00,-30.68,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,46,2020-01-03T22:30:00Z,40.00,40.00,-35.36,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,47,2020-01-03T23:00:00Z,49.49,49.49,24.58,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-03,48,2020-01-03T23:30:00Z,51.00,51.00,457.36,2026-05-26T02:13:39.743738Z
Elexon BMRS System Prices,2020-01-04,1,2020-01-04T00:00:00Z,2.50,2.50,-313.92,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,2,2020-01-04T00:30:00Z,49.49,49.49,26.18,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,3,2020-01-04T01:00:00Z,2.50,2.50,-36.23,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,4,2020-01-04T01:30:00Z,0.00,0.00,-541.54,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,5,2020-01-04T02:00:00Z,2.50,2.50,-385.24,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,6,2020-01-04T02:30:00Z,2.50,2.50,-355.37,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,7,2020-01-04T03:00:00Z,2.50,2.50,-99.68,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,8,2020-01-04T03:30:00Z,2.50,2.50,-139.54,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,9,2020-01-04T04:00:00Z,5.00,5.00,-29.96,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,10,2020-01-04T04:30:00Z,2.50,2.50,-78.76,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,11,2020-01-04T05:00:00Z,0.00,0.00,-446.33,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,12,2020-01-04T05:30:00Z,2.50,2.50,-350.13,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,13,2020-01-04T06:00:00Z,0.00,0.00,-571.86,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,14,2020-01-04T06:30:00Z,2.50,2.50,-402.76,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,15,2020-01-04T07:00:00Z,0.00,0.00,-770.22,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,16,2020-01-04T07:30:00Z,5.00,5.00,-379.28,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,17,2020-01-04T08:00:00Z,6.00,6.00,-419.87,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,18,2020-01-04T08:30:00Z,9.60,9.60,-186.27,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,19,2020-01-04T09:00:00Z,6.00,6.00,-359.63,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,20,2020-01-04T09:30:00Z,7.00,7.00,-277.77,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,21,2020-01-04T10:00:00Z,7.75,7.75,-5.53,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,22,2020-01-04T10:30:00Z,49.45,49.45,6.98,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,23,2020-01-04T11:00:00Z,6.00,6.00,-199.91,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,24,2020-01-04T11:30:00Z,6.00,6.00,-175.58,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,25,2020-01-04T12:00:00Z,6.00,6.00,-174.10,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,26,2020-01-04T12:30:00Z,7.75,7.75,-98.28,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,27,2020-01-04T13:00:00Z,7.75,7.75,-186.84,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,28,2020-01-04T13:30:00Z,7.50,7.50,-340.65,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,29,2020-01-04T14:00:00Z,6.75,6.75,-81.02,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,30,2020-01-04T14:30:00Z,49.90,49.90,106.06,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,31,2020-01-04T15:00:00Z,49.90,49.90,431.46,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,32,2020-01-04T15:30:00Z,52.00,52.00,534.19,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,33,2020-01-04T16:00:00Z,80.00,80.00,573.36,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,34,2020-01-04T16:30:00Z,150.00,150.00,540.68,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,35,2020-01-04T17:00:00Z,150.00,150.00,644.06,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,36,2020-01-04T17:30:00Z,150.00,150.00,744.52,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,37,2020-01-04T18:00:00Z,55.50,55.50,340.33,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,38,2020-01-04T18:30:00Z,55.50,55.50,310.34,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,39,2020-01-04T19:00:00Z,55.50,55.50,391.01,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,40,2020-01-04T19:30:00Z,55.50,55.50,242.14,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,41,2020-01-04T20:00:00Z,49.90,49.90,46.69,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,42,2020-01-04T20:30:00Z,49.90,49.90,39.49,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,43,2020-01-04T21:00:00Z,9.65,9.65,-62.58,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,44,2020-01-04T21:30:00Z,8.00,8.00,-247.73,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,45,2020-01-04T22:00:00Z,8.00,8.00,-400.23,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,46,2020-01-04T22:30:00Z,9.00,9.00,-79.29,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,47,2020-01-04T23:00:00Z,24.17,24.17,-166.59,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-04,48,2020-01-04T23:30:00Z,23.48,23.48,-406.97,2026-05-26T02:13:40.454201Z
Elexon BMRS System Prices,2020-01-05,1,2020-01-05T00:00:00Z,21.88,21.88,-456.41,2026-05-26T02:13:41.187979Z
Elexon BMRS System Prices,2020-01-05,2,2020-01-05T00:30:00Z,22.66,22.66,-395.26,2026-05-26T02:13:41.187979Z
Elexon BMRS System Prices,2020-01-05,3,2020-01-05T01:00:00Z,24.71,24.71,-64.79,2026-05-26T02:13:41.187979Z
Elexon BMRS System Prices,2020-01-05,4,2020-01-05T01:30:00Z,21.96,21.96,-259.01,2026-05-26T02:13:41.187979Z
Elexon BMRS System Prices,2020-01-05,5,2020-01-05T02:00:00Z,48.99,48.99,161.75,2026-05-26T02:13:41.187979Z
Elexon BMRS System Prices,2020-01-05,6,2020-01-05T02:30:00Z,48.98,48.98,43.27,2026-05-26T02:13:41.187979Z
Elexon BMRS System Prices,2020-01-05,7,2020-01-05T03:00:00Z,48.98,48.98,83.79,2026-05-26T02:13:41.187979Z
Elexon BMRS System Prices,2020-01-05,8,2020-01-05T03:30:00Z,2.50,2.50,-119.64,2026-05-26T02:13:41.187979Z
Elexon BMRS System Prices,2020-01-05,9,2020-01-05T04:00:00Z,2.50,2.50,-174.89,2026-05-26T02:13:41.187979Z
Elexon BMRS System Prices,2020-01-05,10,2020-01-05T04:30:00Z,5.00,5.00,-244.23,2026-05-26T02:13:41.187979Z
Elexon BMRS System Prices,2020-01-05,11,2020-01-05T05:00:00Z,5.00,5.00,-268.63,2026-05-26T02:13:41.187979Z
Elexon BMRS System Prices,2020-01-05,12,2020-01-05T05:30:00Z,19.83,19.83,-172.59,2026-05-26T02:13:41.187979Z
